"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.672172706E1,5.171475410E-1,4.235342979E0,8.700529099E0,9.690447788E0
1.672476187E1,5.219359994E-1,4.244919777E0,8.714894295E0,9.707787784E0
1.672587303E1,5.027823448E-1,4.240131378E0,8.705317497E0,9.696084618E0
1.672875487E1,5.171475410E-1,4.232948780E0,8.700529099E0,9.689401609E0
1.673022033E1,5.171475410E-1,4.237737179E0,8.702922821E0,9.693643464E0
1.673267799E1,5.195417404E-1,4.230554581E0,8.705317497E0,9.692784348E0
1.673392368E1,5.219359994E-1,4.230554581E0,8.707711220E0,9.695062864E0
1.673660830E1,5.267243981E-1,4.230554581E0,8.702922821E0,9.691021426E0
1.673804141E1,5.386953950E-1,4.230554581E0,8.712499619E0,9.700280119E0
1.674098480E1,5.267243981E-1,4.216189384E0,8.726864815E0,9.706279463E0
1.674213495E1,5.363011956E-1,4.244919777E0,8.736441612E0,9.727917297E0
1.674510364E1,5.363011956E-1,4.240131378E0,8.741230011E0,9.730130276E0
1.674628495E1,5.243301988E-1,4.240131378E0,8.743624687E0,9.731629305E0
1.674919495E1,5.219359994E-1,4.228160381E0,8.757989883E0,9.739206549E0
1.675068722E1,5.339069963E-1,4.230554581E0,8.760383606E0,9.743047247E0
1.675319933E1,5.339069963E-1,4.247313976E0,8.765172005E0,9.754638536E0
1.675432745E1,5.171475410E-1,4.242525578E0,8.777143478E0,9.762413252E0
1.675741126E1,5.027823448E-1,4.249708176E0,8.789113998E0,9.775547787E0
1.675844349E1,5.075707436E-1,4.247313976E0,8.793902397E0,9.779060458E0
1.676139730E1,5.099649429E-1,4.254496574E0,8.798690796E0,9.786611521E0
1.676254880E1,5.099649429E-1,4.247313976E0,8.798690796E0,9.783491196E0
1.676554168E1,5.195417404E-1,4.249708176E0,8.813055992E0,9.797953823E0
1.676663514E1,4.955997467E-1,4.247313976E0,8.822632790E0,9.804292145E0
1.676957622E1,4.788403511E-1,4.266467571E0,8.822632790E0,9.811772672E0
1.677104526E1,4.716577232E-1,4.266467571E0,8.810662270E0,9.800662027E0
1.677343464E1,4.860229492E-1,4.261679173E0,8.798690796E0,9.788518141E0
1.677475737E1,4.908113480E-1,4.264073372E0,8.801085472E0,9.791951950E0
1.677768180E1,4.955997467E-1,4.240131378E0,8.803479195E0,9.783944968E0
1.677886868E1,4.908113480E-1,4.249708176E0,8.801085472E0,9.785704923E0
1.678170937E1,5.027823448E-1,4.249708176E0,8.798690796E0,9.784159105E0
1.678295087E1,4.932055473E-1,4.254496574E0,8.803479195E0,9.790058158E0
1.678604726E1,4.764461517E-1,4.244919777E0,8.805873871E0,9.787224299E0
1.678706780E1,4.836287498E-1,4.252102375E0,8.805873871E0,9.790693847E0
1.679000360E1,4.955997467E-1,4.256890774E0,8.813055992E0,9.799831330E0
1.679145426E1,5.075707436E-1,4.254496574E0,8.801085472E0,9.788640082E0
1.679401433E1,4.884171486E-1,4.249708176E0,8.801085472E0,9.785585132E0
1.679520522E1,4.908113480E-1,4.230554581E0,8.793902397E0,9.770936865E0
1.679823083E1,4.932055473E-1,4.256890774E0,8.801085472E0,9.788946637E0
1.679935595E1,4.955997467E-1,4.264073372E0,8.851364136E0,9.837407580E0
1.680219737E1,5.171475410E-1,4.259284973E0,8.825027466E0,9.812749861E0
1.680335353E1,5.195417404E-1,4.252102375E0,8.791508675E0,9.779617733E0
1.680636714E1,4.836287498E-1,4.261679173E0,8.779537201E0,9.771186192E0
1.680746506E1,5.051765442E-1,4.249708176E0,8.767566681E0,9.756303010E0
1.681040283E1,5.075707436E-1,4.252102375E0,8.757989883E0,9.748866061E0
1.681185960E1,5.075707436E-1,4.247313976E0,8.753201485E0,9.742476087E0
1.681424710E1,5.075707436E-1,4.252102375E0,8.769960403E0,9.759621312E0
1.681555606E1,5.099649429E-1,4.256890774E0,8.767566681E0,9.759682823E0
1.681824603E1,4.979939461E-1,4.268861771E0,8.781931877E0,9.777193170E0
1.681967718E1,4.764461517E-1,4.271255970E0,8.767566681E0,9.764264130E0
1.682261703E1,5.003881454E-1,4.273650169E0,8.760383606E0,9.760061219E0
1.682377599E1,5.003881454E-1,4.271255970E0,8.769960403E0,9.767610830E0
1.682677903E1,5.099649429E-1,4.266467571E0,8.779537201E0,9.774614225E0
1.682786026E1,5.195417404E-1,4.273650169E0,8.765172005E0,9.765359679E0
1.683080095E1,5.171475410E-1,4.261679173E0,8.760383606E0,9.755699456E0
1.683227376E1,5.075707436E-1,4.264073372E0,8.765172005E0,9.760542508E0
1.683483587E1,4.932055473E-1,4.271255970E0,8.772355080E0,9.769395729E0
1.683600045E1,5.075707436E-1,4.280832767E0,8.765172005E0,9.767875793E0
1.683902526E1,5.099649429E-1,4.283226967E0,8.760383606E0,9.764753884E0
1.684005383E1,5.003881454E-1,4.273650169E0,8.760383606E0,9.760061219E0
1.684298837E1,4.979939461E-1,4.256890774E0,8.762778282E0,9.754762952E0
1.684443237E1,5.003881454E-1,4.271255970E0,8.772355080E0,9.769760975E0
1.684721472E1,4.932055473E-1,4.292803764E0,8.777143478E0,9.783131580E0
1.684831691E1,4.812345505E-1,4.261679173E0,8.789113998E0,9.779673867E0
1.685119733E1,4.764461517E-1,4.273650169E0,8.784325600E0,9.780361085E0
1.685266730E1,4.812345505E-1,4.278438568E0,8.789113998E0,9.786988717E0
1.685501999E1,4.884171486E-1,4.264073372E0,8.791508675E0,9.783225327E0
1.685636953E1,4.884171486E-1,4.276044369E0,8.791508675E0,9.788448883E0
1.685929695E1,4.932055473E-1,4.271255970E0,8.789113998E0,9.784447054E0
1.686046537E1,5.075707436E-1,4.264073372E0,8.793902397E0,9.786351166E0
1.686333633E1,4.955997467E-1,4.273650169E0,8.798690796E0,9.794215875E0
1.686473933E1,5.027823448E-1,4.290409565E0,8.786720276E0,9.791162215E0
1.686761599E1,5.003881454E-1,4.290409565E0,8.789113998E0,9.793187806E0
1.686866653E1,5.003881454E-1,4.268861771E0,8.801085472E0,9.794522684E0
1.687162637E1,4.812345505E-1,4.266467571E0,8.777143478E0,9.771007106E0
1.687304099E1,4.764461517E-1,4.266467571E0,8.774748802E0,9.768621347E0
1.687565164E1,4.908113480E-1,4.271255970E0,8.769960403E0,9.767124900E0
1.687753118E1,5.027823448E-1,4.261679173E0,8.777143478E0,9.770002410E0
1.687980856E1,4.908113480E-1,4.261679173E0,8.769960403E0,9.762940675E0
1.688093214E1,4.884171486E-1,4.264073372E0,8.767566681E0,9.761715963E0
1.688380687E1,4.764461517E-1,4.266467571E0,8.777143478E0,9.770772442E0
1.688496510E1,4.812345505E-1,4.268861771E0,8.779537201E0,9.774202831E0
1.688798733E1,4.908113480E-1,4.273650169E0,8.779537201E0,9.776771196E0
1.688906126E1,4.955997467E-1,4.266467571E0,8.777143478E0,9.771725144E0
1.689202149E1,5.003881454E-1,4.249708176E0,8.779537201E0,9.766815312E0
1.689346837E1,5.027823448E-1,4.259284973E0,8.765172005E0,9.758203669E0
1.689587672E1,4.932055473E-1,4.271255970E0,8.765172005E0,9.762946253E0
1.689717580E1,4.644751251E-1,4.264073372E0,8.774748802E0,9.766999304E0
1.689986899E1,4.955997467E-1,4.266467571E0,8.774748802E0,9.769574258E0
1.690128310E1,5.099649429E-1,4.261679173E0,8.777143478E0,9.770374673E0
1.690434430E1,5.099649429E-1,4.280832767E0,8.767566681E0,9.770149381E0
1.690540303E1,5.051765442E-1,4.256890774E0,8.762778282E0,9.755132271E0
1.690836603E1,4.884171486E-1,4.244919777E0,8.767566681E0,9.753364585E0
1.690948130E1,4.955997467E-1,4.249708176E0,8.753201485E0,9.742903824E0
1.691299698E1,5.123591423E-1,4.266467571E0,8.743624687E0,9.742496092E0
1.691410530E1,5.171475410E-1,4.264073372E0,8.753201485E0,9.750297407E0
1.691662653E1,5.051765442E-1,4.252102375E0,8.753201485E0,9.744440168E0
1.691761864E1,5.075707436E-1,4.256890774E0,8.750806808E0,9.744504447E0
1.692065830E1,5.003881454E-1,4.266467571E0,8.753201485E0,9.750470248E0
1.692172083E1,4.860229492E-1,4.273650169E0,8.750806808E0,9.750739658E0
1.692466891E1,4.812345505E-1,4.276044369E0,8.755595207E0,9.755848993E0
1.692582118E1,4.955997467E-1,4.266467571E0,8.767566681E0,9.763123995E0
1.692894118E1,5.171475410E-1,4.278438568E0,8.765172005E0,9.767329135E0
1.692991841E1,5.051765442E-1,4.266467571E0,8.762778282E0,9.759315145E0
1.693286145E1,5.099649429E-1,4.264073372E0,8.760383606E0,9.756367505E0
1.693433441E1,5.075707436E-1,4.264073372E0,8.755595207E0,9.751943253E0
1.693687699E1,5.171475410E-1,4.261679173E0,8.760383606E0,9.755699456E0
1.693803910E1,5.099649429E-1,4.264073372E0,8.765172005E0,9.760667305E0
1.694105056E1,5.123591423E-1,4.283226967E0,8.762778282E0,9.767027611E0
1.694213737E1,5.075707436E-1,4.283226967E0,8.750806808E0,9.756038187E0
1.694499164E1,5.051765442E-1,4.268861771E0,8.765172005E0,9.762511174E0
1.694623472E1,4.955997467E-1,4.273650169E0,8.769960403E0,9.768413912E0
1.694928253E1,5.051765442E-1,4.278438568E0,8.781931877E0,9.781746644E0
1.695060433E1,4.884171486E-1,4.266467571E0,8.786720276E0,9.779966772E0
1.695326164E1,4.812345505E-1,4.278438568E0,8.781931877E0,9.780539390E0
1.695482264E1,4.860229492E-1,4.276044369E0,8.777143478E0,9.775429473E0
1.695734614E1,4.884171486E-1,4.278438568E0,8.774748802E0,9.774446503E0
1.695847176E1,5.003881454E-1,4.273650169E0,8.762778282E0,9.762210676E0
1.696146203E1,5.003881454E-1,4.278438568E0,8.772355080E0,9.772903280E0
1.696251983E1,4.955997467E-1,4.268861771E0,8.786720276E0,9.781372763E0
1.696546391E1,5.075707436E-1,4.268861771E0,8.774748802E0,9.771234590E0
1.696662195E1,4.979939461E-1,4.266467571E0,8.767566681E0,9.763245824E0
1.696963906E1,4.908113480E-1,4.268861771E0,8.779537201E0,9.774679026E0
1.697071976E1,4.979939461E-1,4.264073372E0,8.793902397E0,9.785859138E0
1.697366683E1,5.099649429E-1,4.278438568E0,8.784325600E0,9.784144166E0
1.697513533E1,4.979939461E-1,4.276044369E0,8.774748802E0,9.773882031E0
1.697757083E1,4.788403511E-1,4.268861771E0,8.774748802E0,9.769784309E0
1.697884749E1,4.860229492E-1,4.283226967E0,8.757989883E0,9.761385063E0
1.698152283E1,4.860229492E-1,4.285621166E0,8.762778282E0,9.766731813E0
1.698293699E1,5.003881454E-1,4.276044369E0,8.765172005E0,9.765407519E0
1.698586514E1,5.099649429E-1,4.271255970E0,8.760383606E0,9.759508836E0
1.698723737E1,5.147533417E-1,4.273650169E0,8.757989883E0,9.758659927E0
1.698999430E1,4.979939461E-1,4.276044369E0,8.762778282E0,9.763136619E0
1.699112591E1,4.932055473E-1,4.264073372E0,8.760383606E0,9.755505848E0
1.699411726E1,5.051765442E-1,4.273650169E0,8.767566681E0,9.766755583E0
1.699552864E1,5.123591423E-1,4.278438568E0,8.774748802E0,9.775672100E0
1.699811799E1,5.123591423E-1,4.276044369E0,8.767566681E0,9.768177560E0
1.699922191E1,5.123591423E-1,4.259284973E0,8.760383606E0,9.754401124E0
1.700228760E1,5.195417404E-1,4.268861771E0,8.750806808E0,9.750370467E0
1.700331776E1,5.147533417E-1,4.266467571E0,8.748413086E0,9.746919927E0
1.700626606E1,4.955997467E-1,4.283226967E0,8.760383606E0,9.764014199E0
1.700742553E1,5.027823448E-1,4.283226967E0,8.757989883E0,9.762233870E0
1.701045733E1,5.147533417E-1,4.285621166E0,8.767566681E0,9.772499439E0
1.701152722E1,5.147533417E-1,4.283226967E0,8.765172005E0,9.769301128E0
1.701448010E1,5.243301988E-1,4.280832767E0,8.772355080E0,9.775206647E0
1.701594153E1,5.123591423E-1,4.268861771E0,8.786720276E0,9.782236243E0
1.701825626E1,5.075707436E-1,4.264073372E0,8.779537201E0,9.773444799E0
1.701964460E1,5.075707436E-1,4.261679173E0,8.748413086E0,9.744448109E0
1.702257333E1,5.243301988E-1,4.271255970E0,8.760383606E0,9.760270009E0
1.702374222E1,5.147533417E-1,4.273650169E0,8.748413086E0,9.750066066E0
1.702658887E1,5.099649429E-1,4.288015366E0,8.755595207E0,9.762560497E0
1.702847156E1,5.171475410E-1,4.285621166E0,8.760383606E0,9.766182022E0
1.703091287E1,5.506663918E-1,4.268861771E0,8.753201485E0,9.754227316E0
1.703194964E1,5.410895944E-1,4.271255970E0,8.755595207E0,9.756887462E0
1.703491576E1,5.315127969E-1,4.276044369E0,8.753201485E0,9.756310651E0
1.703631106E1,5.243301988E-1,4.276044369E0,8.760383606E0,9.762366441E0
1.703892510E1,5.315127969E-1,4.278438568E0,8.769960403E0,9.772397245E0
1.704004660E1,5.291185975E-1,4.278438568E0,8.774748802E0,9.776564817E0
1.704307676E1,5.315127969E-1,4.288015366E0,8.757989883E0,9.765857281E0
1.704418006E1,5.195417404E-1,4.273650169E0,8.762778282E0,9.763211183E0
1.704707795E1,5.243301988E-1,4.266467571E0,8.769960403E0,9.766773939E0
1.704824410E1,5.315127969E-1,4.271255970E0,8.772355080E0,9.771404559E0
1.705126376E1,5.315127969E-1,4.285621166E0,8.781931877E0,9.786285410E0
1.705234333E1,5.291185975E-1,4.283226967E0,8.765172005E0,9.770068578E0
1.705527064E1,5.410895944E-1,4.280832767E0,8.762778282E0,9.767527341E0
1.705674430E1,5.386953950E-1,4.302380562E0,8.748413086E0,9.763984983E0
1.705914218E1,5.410895944E-1,4.304774761E0,8.765172005E0,9.780189362E0
1.706049310E1,5.315127969E-1,4.292803764E0,8.772355080E0,9.780842686E0
1.706323599E1,5.195417404E-1,4.285621166E0,8.777143478E0,9.781345513E0
1.706457133E1,5.219359994E-1,4.280832767E0,8.772355080E0,9.775078517E0
1.706751833E1,5.267243981E-1,4.292803764E0,8.784325600E0,9.791321616E0
1.706872795E1,5.267243981E-1,4.297592163E0,8.784325600E0,9.793421937E0
1.707164337E1,5.339069963E-1,4.276044369E0,8.784325600E0,9.784374705E0
1.707275264E1,5.171475410E-1,4.280832767E0,8.779537201E0,9.781270072E0
1.707568430E1,5.003881454E-1,4.285621166E0,8.777143478E0,9.780346861E0
1.707715137E1,4.979939461E-1,4.276044369E0,8.796297073E0,9.793232133E0
1.707972576E1,5.171475410E-1,4.268861771E0,8.774748802E0,9.771736741E0
1.708083464E1,5.291185975E-1,4.278438568E0,8.786720276E0,9.787310983E0
1.708387633E1,5.219359994E-1,4.283226967E0,8.784325600E0,9.786870117E0
1.708494122E1,5.123591423E-1,4.288015366E0,8.784325600E0,9.788460753E0
1.708790430E1,5.099649429E-1,4.292803764E0,8.786720276E0,9.792582990E0
1.708905995E1,5.123591423E-1,4.288015366E0,8.789113998E0,9.792758168E0
1.709207353E1,5.243301988E-1,4.295197964E0,8.791508675E0,9.798687284E0
1.709314964E1,5.027823448E-1,4.292803764E0,8.779537201E0,9.785766588E0
1.709608672E1,5.147533417E-1,4.295197964E0,8.789113998E0,9.796030902E0
1.709757003E1,5.219359994E-1,4.302380562E0,8.789113998E0,9.799562264E0
1.709985930E1,5.123591423E-1,4.302380562E0,8.781931877E0,9.792615477E0
1.710125733E1,5.219359994E-1,4.288015366E0,8.777143478E0,9.782522201E0
1.710417914E1,5.219359994E-1,4.280832767E0,8.774748802E0,9.777226750E0
1.710542033E1,5.123591423E-1,4.288015366E0,8.767566681E0,9.773423820E0
1.710821187E1,5.027823448E-1,4.309563160E0,8.774748802E0,9.788837585E0
1.710947422E1,5.243301988E-1,4.319139957E0,8.767566681E0,9.787753452E0
1.711250337E1,5.171475410E-1,4.309563160E0,8.762778282E0,9.778857777E0
1.711354614E1,5.003881454E-1,4.295197964E0,8.774748802E0,9.782399010E0
1.711654006E1,4.836287498E-1,4.302380562E0,8.760383606E0,9.771831772E0
1.711793706E1,5.051765442E-1,4.295197964E0,8.755595207E0,9.765468566E0
1.712053795E1,5.099649429E-1,4.309563160E0,8.757989883E0,9.774189771E0
1.712164980E1,5.147533417E-1,4.309563160E0,8.769960403E0,9.785167914E0
1.712467899E1,5.195417404E-1,4.297592163E0,8.772355080E0,9.782302166E0
1.712576849E1,5.267243981E-1,4.302380562E0,8.772355080E0,9.784790786E0
1.712870283E1,5.291185975E-1,4.299986362E0,8.772355080E0,9.783867479E0
1.712985599E1,5.051765442E-1,4.314351559E0,8.772355080E0,9.788924678E0
1.713288772E1,5.195417404E-1,4.304774761E0,8.779537201E0,9.791898837E0
1.713396545E1,5.243301988E-1,4.302380562E0,8.779537201E0,9.791101783E0
1.713689599E1,5.339069963E-1,4.314351559E0,8.769960403E0,9.788303813E0
1.713836445E1,5.171475410E-1,4.311957359E0,8.774748802E0,9.790640142E0
1.714076949E1,5.267243981E-1,4.314351559E0,8.762778282E0,9.781480010E0
1.714207049E1,5.363011956E-1,4.309563160E0,8.767566681E0,9.784180043E0
1.714476814E1,5.051765442E-1,4.307168961E0,8.774748802E0,9.787907046E0
1.714618406E1,5.003881454E-1,4.304774761E0,8.786720276E0,9.797342867E0
1.714915776E1,5.099649429E-1,4.295197964E0,8.786720276E0,9.793632778E0
1.715026930E1,5.075707436E-1,4.290409565E0,8.772355080E0,9.778520130E0
1.715323941E1,5.003881454E-1,4.304774761E0,8.760383606E0,9.773729839E0
1.715435610E1,4.979939461E-1,4.309563160E0,8.753201485E0,9.769281899E0
1.715787659E1,4.764461517E-1,4.297592163E0,8.755595207E0,9.765077919E0
1.715900691E1,5.003881454E-1,4.292803764E0,8.757989883E0,9.766316565E0
1.716141268E1,4.979939461E-1,4.297592163E0,8.748413086E0,9.759714540E0
1.716251926E1,4.979939461E-1,4.302380562E0,8.748413086E0,9.761824009E0
1.716557533E1,4.955997467E-1,4.299986362E0,8.738836288E0,9.752064474E0
1.716662056E1,4.979939461E-1,4.292803764E0,8.738836288E0,9.749021582E0
1.716955203E1,5.027823448E-1,4.283226967E0,8.736441612E0,9.742906927E0
1.717071230E1,4.955997467E-1,4.288015366E0,8.729259491E0,9.738206516E0
1.717372172E1,5.123591423E-1,4.292803764E0,8.731653214E0,9.743328173E0
1.717482899E1,5.243301988E-1,4.299986362E0,8.729259491E0,9.744987231E0
1.717786903E1,5.147533417E-1,4.302380562E0,8.724471092E0,9.741244548E0
1.717924353E1,5.363011956E-1,4.316745758E0,8.724471092E0,9.748759344E0
1.718152949E1,5.434837937E-1,4.297592163E0,8.714894295E0,9.732114652E0
1.718292603E1,5.410895944E-1,4.299986362E0,8.714894295E0,9.733038746E0
1.718585160E1,5.219359994E-1,4.292803764E0,8.719682693E0,9.733110891E0
1.718701787E1,5.051765442E-1,4.297592163E0,8.726864815E0,9.740773647E0
1.718991530E1,5.147533417E-1,4.295197964E0,8.722076416E0,9.735929003E0
1.719112310E1,5.027823448E-1,4.299986362E0,8.724471092E0,9.739562035E0
1.719427383E1,4.908113480E-1,4.299986362E0,8.724471092E0,9.738951398E0
1.719522191E1,4.932055473E-1,4.295197964E0,8.726864815E0,9.739104002E0
1.719816633E1,5.075707436E-1,4.307168961E0,8.738836288E0,9.755849127E0
1.719958610E1,5.243301988E-1,4.316745758E0,8.738836288E0,9.760966949E0
1.720220926E1,5.315127969E-1,4.307168961E0,8.736441612E0,9.754979362E0
1.720331899E1,5.315127969E-1,4.276044369E0,8.724471092E0,9.730542489E0
1.720637106E1,5.291185975E-1,4.271255970E0,8.724471092E0,9.728308686E0
1.720741633E1,5.386953950E-1,4.278438568E0,8.717288017E0,9.725550868E0
1.721035210E1,5.434837937E-1,4.292803764E0,8.712499619E0,9.727856310E0
1.721152380E1,5.339069963E-1,4.288015366E0,8.726864815E0,9.738085128E0
1.721453949E1,5.291185975E-1,4.292803764E0,8.738836288E0,9.750661020E0
1.721562383E1,5.267243981E-1,4.297592163E0,8.734047890E0,9.748350093E0
1.721859399E1,5.219359994E-1,4.295197964E0,8.746018410E0,9.757765152E0
1.722003672E1,5.219359994E-1,4.297592163E0,8.746018410E0,9.758819273E0
1.722248160E1,5.267243981E-1,4.321534157E0,8.757989883E0,9.780362103E0
1.722372768E1,5.339069963E-1,4.314351559E0,8.762778282E0,9.781869416E0
1.722643899E1,5.363011956E-1,4.304774761E0,8.757989883E0,9.773489219E0
1.722783545E1,5.339069963E-1,4.302380562E0,8.767566681E0,9.780887520E0
1.723077630E1,5.291185975E-1,4.299986362E0,8.757989883E0,9.770989510E0
1.723194299E1,5.458779931E-1,4.304774761E0,8.741230011E0,9.759004592E0
1.723493322E1,5.506663918E-1,4.309563160E0,8.731653214E0,9.752811694E0
1.723605037E1,5.458779931E-1,4.319139957E0,8.741230011E0,9.765349705E0
1.723898906E1,5.195417404E-1,4.323928356E0,8.736441612E0,9.761746365E0
1.724047349E1,5.363011956E-1,4.311957359E0,8.743624687E0,9.763788604E0
1.724302283E1,5.410895944E-1,4.319139957E0,8.743624687E0,9.767226863E0
1.724419730E1,5.410895944E-1,4.319139957E0,8.738836288E0,9.762940520E0
1.724717249E1,5.363011956E-1,4.319139957E0,8.731653214E0,9.756247065E0
1.724824280E1,5.243301988E-1,4.328716755E0,8.734047890E0,9.761982557E0
1.725118522E1,5.147533417E-1,4.326322556E0,8.729259491E0,9.756126748E0
1.725234556E1,5.195417404E-1,4.314351559E0,8.724471092E0,9.746791720E0
1.725535933E1,5.267243981E-1,4.335899353E0,8.729259491E0,9.761015985E0
1.725644033E1,5.195417404E-1,4.333505154E0,8.719682693E0,9.751002862E0
1.725940372E1,5.147533417E-1,4.321534157E0,8.702922821E0,9.730441619E0
1.726086353E1,5.003881454E-1,4.328716755E0,8.678980827E0,9.711482134E0
1.726317460E1,4.932055473E-1,4.340687752E0,8.674192429E0,9.712179784E0
1.726458949E1,4.979939461E-1,4.338293552E0,8.667010307E0,9.704939803E0
1.726751303E1,4.932055473E-1,4.323928356E0,8.667010307E0,9.698282106E0
1.726865133E1,4.836287498E-1,4.326322556E0,8.647856712E0,9.681755489E0
1.727152272E1,4.932055473E-1,4.326322556E0,8.633491516E0,9.669410237E0
1.727279514E1,5.051765442E-1,4.333505154E0,8.638279915E0,9.677517768E0
1.727574110E1,5.243301988E-1,4.335899353E0,8.614337921E0,9.658248453E0
1.727685572E1,5.099649429E-1,4.335899353E0,8.609549522E0,9.653208297E0
1.727979187E1,5.051765442E-1,4.333505154E0,8.621520042E0,9.662560639E0
1.728121699E1,5.171475410E-1,4.333505154E0,8.635885239E0,9.676012730E0
1.728389676E1,5.243301988E-1,4.323928356E0,8.609549522E0,9.648607234E0
1.728494956E1,5.267243981E-1,4.328716755E0,8.614337921E0,9.655156402E0
1.728798756E1,5.171475410E-1,4.323928356E0,8.621520042E0,9.658902932E0
1.728904533E1,5.363011956E-1,4.328716755E0,8.640673637E0,9.679186362E0
1.729205141E1,5.195417404E-1,4.319139957E0,8.652645111E0,9.684686934E0
1.729315422E1,5.339069963E-1,4.314351559E0,8.667010307E0,9.696172117E0
1.729617068E1,5.554547906E-1,4.321534157E0,8.688557625E0,9.719836475E0
1.729725526E1,5.458779931E-1,4.299986362E0,8.726864815E0,9.744025605E0
1.730020668E1,5.434837937E-1,4.307168961E0,8.746018410E0,9.764216155E0
1.730167014E1,5.578489900E-1,4.319139957E0,8.769960403E0,9.791750147E0
1.730406810E1,5.458779931E-1,4.338293552E0,8.793902397E0,9.820972106E0
1.730537810E1,5.458779931E-1,4.331110954E0,8.808267593E0,9.830670520E0
1.730807733E1,5.530605912E-1,4.307168961E0,8.829815865E0,9.839879505E0
1.730946399E1,5.650315881E-1,4.316745758E0,8.836998940E0,9.851198145E0
1.731242072E1,5.578489900E-1,4.323928356E0,8.848969460E0,9.864674978E0
1.731367368E1,5.530605912E-1,4.323928356E0,8.863334656E0,9.877293843E0
1.731662210E1,5.458779931E-1,4.319139957E0,8.901641846E0,9.909196754E0
1.731767576E1,5.482721925E-1,4.311957359E0,8.937555313E0,9.938484474E0
1.732066206E1,5.434837937E-1,4.314351559E0,8.980650902E0,9.978030599E0
1.732207510E1,5.291185975E-1,4.314351559E0,9.002198219E0,9.996657874E0
